ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	[Q01]Value	[Q02]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[Screentitle 2]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	Unnamed: 487	screen	idea	attribute	Label	MissingValue
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15037	10:39:03.856	1511862055822984															0	65		Fixation	337	232	161	15,32	177,75	29,84		4511	215	175	249	165	232	170	230	168	57,44	242,85	66,76	245,62	62,10	244,23	209,34	204,16	622,69	276,41	205,96	618,70					656,68	656,68	3.33	3.32	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15040	10:39:03.860	1511862055826309															0	65		Fixation	337	232	161	15,32	177,75	29,84		4512	221	189	247	161	234	175	232	173	59,06	239,30	66,21	246,77	62,63	243,04	209,34	204,18	622,72	276,42	205,97	618,71					656,72	656,72	3.33	3.32	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15043	10:39:03.863	1511862055829649															0		67	Saccade	63							4513	222	174	252	160	237	167	235	165	59,51	243,15	67,35	246,89	63,43	245,02	209,34	204,17	622,71	276,42	205,97	618,72					656,70	656,70	3.31	3.32	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15047	10:39:03.866	1511862055832964															0		67	Saccade	63							4514	212	180	252	177	232	178	230	176	56,61	241,61	67,31	242,39	61,96	242,00	209,35	204,16	622,70	276,43	205,97	618,75					656,69	656,69	3.32	3.33	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15050	10:39:03.870	1511862055836304															0		67	Saccade	63							4515	217	186	248	171	232	178	230	176	58,19	240,06	66,39	243,91	62,29	241,99	209,37	204,14	622,69	276,44	205,96	618,78					656,67	656,67	3.32	3.32	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15053	10:39:03.873	1511862055839642															0		67	Saccade	63							4516	241	210	265	198	253	204	251	202	64,43	233,69	70,80	236,73	67,62	235,21	209,41	204,11	622,66	276,46	205,93	618,77					656,64	656,64	3.33	3.28	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15057	10:39:03.876	1511862055842980															0		67	Saccade	63							4517	259	243	304	218	281	230	279	228	69,38	224,65	81,46	231,35	75,42	228,00	209,45	204,09	622,68	276,47	205,89	618,75					656,64	656,64	3.29	3.28	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15060	10:39:03.880	1511862055846308															0		67	Saccade	63							4518	279	290	324	265	301	277	299	275	74,54	212,08	86,69	218,74	80,61	215,41	209,48	204,07	622,74	276,47	205,88	618,82					656,69	656,69	3.3	3.27	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15063	10:39:03.883	1511862055849617															0		67	Saccade	63							4519	293	330	323	322	308	326	306	324	78,46	201,29	86,43	203,52	82,45	202,41	209,51	204,04	622,74	276,46	205,84	618,81					656,68	656,68	3.3	3.29	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15067	10:39:03.886	1511862055852974															0		67	Saccade	63							4520	297	383	326	359	311	371	309	369	79,59	187,09	87,24	193,70	83,41	190,39	209,57	203,98	622,64	276,45	205,79	618,80					656,56	656,56	3.28	3.26	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15070	10:39:03.890	1511862055856302															0		67	Saccade	63							4521	308	429	322	395	315	412	313	410	82,54	174,86	86,23	183,88	84,39	179,37	209,62	203,94	622,64	276,46	205,77	618,87					656,53	656,53	3.32	3.26	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15073	10:39:03.893	1511862055859641															0		67	Saccade	63							4522	320	480	344	424	332	452	330	450	85,66	161,12	92,00	176,17	88,83	168,65	209,67	203,96	622,74	276,47	205,75	618,99					656,64	656,64	3.31	3.25	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15077	10:39:03.896	1511862055862966															0		67	Saccade	63							4523	350	531	361	458	355	494	353	492	93,73	147,39	96,66	167,08	95,19	157,23	209,71	203,90	622,71	276,46	205,73	619,07					656,58	656,58	3.35	3.23	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15080	10:39:03.899	1511862055866197															0		67	Saccade	63							4524	360	579	373	513	366	546	364	544	96,42	134,59	99,91	152,16	98,16	143,38	209,73	203,86	622,76	276,45	205,72	619,13					656,61	656,61	3.35	3.2	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15083	10:39:03.903	1511862055869629															0		67	Saccade	63							4525	352	616	360	576	356	596	354	594	94,30	124,63	96,28	135,31	95,29	129,97	209,75	203,78	622,73	276,44	205,70	619,18					656,56	656,56	3.35	3.24	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15087	10:39:03.906	1511862055872971															0		67	Saccade	63							4526	356	645	341	620	348	632	346	630	95,36	116,72	91,37	123,51	93,36	120,12	209,76	203,73	622,77	276,42	205,65	619,19					656,57	656,57	3.33	3.27	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15090	10:39:03.910	1511862055876307															0		67	Saccade	63							4527	348	678	339	663	343	670	341	668	93,02	107,97	90,61	111,95	91,81	109,96	209,77	203,64	622,71	276,40	205,57	619,12					656,48	656,48	3.33	3.26	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15093	10:39:03.913	1511862055879639															0		67	Saccade	63							4528	355	710	336	690	345	700	343	698	94,93	99,29	89,80	104,77	92,36	102,03	209,78	203,61	622,79	276,39	205,48	619,04					656,54	656,54	3.34	3.28	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15097	10:39:03.916	1511862055882965															0		67	Saccade	63							4529	344	753	330	741	337	747	335	745	92,00	87,66	88,35	91,13	90,17	89,39	209,78	203,60	622,86	276,39	205,44	619,04					656,61	656,61	3.34	3.31	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15100	10:39:03.920	1511862055886305															0		67	Saccade	63							4530	358	760	340	726	349	743	347	741	95,73	85,83	91,10	95,15	93,42	90,49	209,78	203,58	622,90	276,40	205,42	619,08					656,64	656,64	3.35	3.28	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15103	10:39:03.923	1511862055889630															0		67	Saccade	63							4531	359	770	354	731	356	750	354	748	96,09	83,12	94,77	93,70	95,43	88,41	209,79	203,53	622,87	276,41	205,39	619,07					656,59	656,59	3.34	3.27	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15107	10:39:03.926	1511862055892971															0	66		Fixation	210	355	753	14,38	281,70	103,95		4532	368	771	362	720	365	745	363	743	98,42	82,99	96,88	96,58	97,65	89,78	209,78	203,51	622,86	276,43	205,37	619,07					656,58	656,58	3.33	3.24	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15110	10:39:03.930	1511862055896298															0	66		Fixation	210	355	753	14,38	281,70	103,95		4533	375	785	352	736	363	760	361	758	100,45	79,19	94,19	92,37	97,32	85,78	209,77	203,51	622,88	276,44	205,36	619,05					656,59	656,59	3.34	3.26	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15113	10:39:03.933	1511862055899636															0	66		Fixation	210	355	753	14,38	281,70	103,95		4534	362	769	358	733	360	751	358	749	96,82	83,48	95,88	93,23	96,35	88,36	209,76	203,50	622,87	276,46	205,35	619,02					656,58	656,58	3.34	3.26	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15117	10:39:03.936	1511862055902961															0	66		Fixation	210	355	753	14,38	281,70	103,95		4535	364	776	343	734	353	755	351	753	97,29	81,63	91,87	92,81	94,58	87,22	209,75	203,50	622,87	276,48	205,34	619,01					656,58	656,58	3.34	3.25	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15120	10:39:03.940	1511862055906288															0	66		Fixation	210	355	753	14,38	281,70	103,95		4536	366	763	347	732	356	747	354	745	97,92	85,15	92,93	93,47	95,43	89,31	209,74	203,50	622,89	276,50	205,36	619,07					656,60	656,60	3.34	3.25	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15123	10:39:03.943	1511862055909633															0	66		Fixation	210	355	753	14,38	281,70	103,95		4537	363	775	346	731	354	753	352	751	97,05	81,84	92,66	93,65	94,85	87,75	209,73	203,51	622,92	276,52	205,37	619,09					656,64	656,64	3.33	3.25	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15127	10:39:03.946	1511862055912969															0	66		Fixation	210	355	753	14,38	281,70	103,95		4538	366	765	348	736	357	750	355	748	97,82	84,51	93,25	92,48	95,53	88,49	209,73	203,51	622,93	276,53	205,37	619,10					656,64	656,64	3.34	3.27	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15130	10:39:03.950	1511862055916296															0	66		Fixation	210	355	753	14,38	281,70	103,95		4539	367	768	345	743	356	755	354	753	98,17	83,78	92,40	90,56	95,28	87,17	209,73	203,51	622,92	276,54	205,38	619,13					656,63	656,63	3.34	3.28	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15133	10:39:03.953	1511862055919637															0	66		Fixation	210	355	753	14,38	281,70	103,95		4540	368	766	344	732	356	749	354	747	98,44	84,28	92,17	93,43	95,30	88,85	209,73	203,51	622,93	276,55	205,39	619,15					656,65	656,65	3.32	3.24	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15137	10:39:03.956	1511862055922964															0	66		Fixation	210	355	753	14,38	281,70	103,95		4541	369	776	351	735	360	755	358	753	98,87	81,66	93,82	92,68	96,34	87,17	209,74	203,52	622,94	276,57	205,39	619,17					656,65	656,65	3.33	3.25	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15140	10:39:03.960	1511862055926303															0	66		Fixation	210	355	753	14,38	281,70	103,95		4542	367	775	350	729	358	752	356	750	98,23	81,83	93,77	94,30	96,00	88,07	209,74	203,51	622,94	276,58	205,39	619,18					656,66	656,66	3.33	3.21	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15143	10:39:03.963	1511862055929628															0	66		Fixation	210	355	753	14,38	281,70	103,95		4543	364	777	355	715	359	746	357	744	97,36	81,25	95,02	98,08	96,19	89,67	209,74	203,51	622,94	276,59	205,38	619,17					656,66	656,66	3.33	3.23	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15147	10:39:03.966	1511862055932968															0	66		Fixation	210	355	753	14,38	281,70	103,95		4544	361	775	354	739	357	757	355	755	96,53	81,78	94,64	91,59	95,58	86,69	209,75	203,51	622,95	276,60	205,38	619,18					656,66	656,66	3.33	3.25	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15150	10:39:03.970	1511862055936294															0	66		Fixation	210	355	753	14,38	281,70	103,95		4545	356	774	354	737	355	755	353	753	95,26	82,24	94,61	92,18	94,93	87,21	209,75	203,52	622,97	276,61	205,37	619,15					656,68	656,68	3.32	3.27	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15153	10:39:03.973	1511862055939620															0	66		Fixation	210	355	753	14,38	281,70	103,95		4546	365	774	357	729	361	751	359	749	97,67	82,13	95,49	94,10	96,58	88,12	209,75	203,52	622,98	276,62	205,36	619,13					656,69	656,69	3.33	3.23	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15157	10:39:03.976	1511862055942960															0	66		Fixation	210	355	753	14,38	281,70	103,95		4547	368	773	349	737	358	755	356	753	98,58	82,51	93,40	92,16	95,99	87,33	209,75	203,52	623,00	276,63	205,36	619,14					656,72	656,72	3.33	3.25	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15160	10:39:03.980	1511862055946286															0	66		Fixation	210	355	753	14,38	281,70	103,95		4548	366	777	356	730	361	753	359	751	98,03	81,27	95,30	93,95	96,67	87,61	209,76	203,52	623,00	276,65	205,36	619,15					656,71	656,71	3.33	3.25	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15163	10:39:03.983	1511862055949626															0	66		Fixation	210	355	753	14,38	281,70	103,95		4549	362	772	345	743	353	757	351	755	96,83	82,66	92,22	90,53	94,53	86,60	209,76	203,52	623,01	276,66	205,37	619,20					656,72	656,72	3.34	3.26	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15167	10:39:03.986	1511862055952953															0	66		Fixation	210	355	753	14,38	281,70	103,95		4550	367	767	348	751	357	759	355	757	98,21	83,91	93,19	88,30	95,70	86,10	209,77	203,52	623,02	276,67	205,38	619,22					656,73	656,73	3.33	3.3	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15170	10:39:03.990	1511862055956294															0	66		Fixation	210	355	753	14,38	281,70	103,95		4551	369	758	344	744	356	751	354	749	98,72	86,51	92,01	90,09	95,36	88,30	209,77	203,53	623,05	276,68	205,39	619,24					656,76	656,76	3.31	3.28	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15173	10:39:03.993	1511862055959619															0	66		Fixation	210	355	753	14,38	281,70	103,95		4552	370	774	338	752	354	763	352	761	99,05	82,19	90,51	88,19	94,78	85,19	209,77	203,54	623,06	276,70	205,39	619,24					656,77	656,77	3.34	3.27	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15177	10:39:03.996	1511862055962960															0	66		Fixation	210	355	753	14,38	281,70	103,95		4553	364	775	344	740	354	757	352	755	97,48	81,86	91,97	91,35	94,73	86,60	209,78	203,54	623,08	276,71	205,40	619,28					656,79	656,79	3.34	3.27	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15180	10:39:04.000	1511862055966284															0	66		Fixation	210	355	753	14,38	281,70	103,95		4554	363	776	353	732	358	754	356	752	97,26	81,55	94,58	93,48	95,92	87,52	209,78	203,54	623,08	276,72	205,40	619,28					656,79	656,79	3.33	3.27	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15183	10:39:04.003	1511862055969627															0	66		Fixation	210	355	753	14,38	281,70	103,95		4555	374	766	353	730	363	748	361	746	100,11	84,42	94,35	93,91	97,23	89,16	209,78	203,54	623,09	276,73	205,40	619,30					656,80	656,80	3.32	3.25	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15187	10:39:04.006	1511862055972950															0	66		Fixation	210	355	753	14,38	281,70	103,95		4556	362	782	346	737	354	759	352	757	96,94	80,03	92,53	91,95	94,74	85,99	209,78	203,55	623,12	276,74	205,41	619,32					656,83	656,83	3.34	3.27	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15190	10:39:04.010	1511862055976290															0	66		Fixation	210	355	753	14,38	281,70	103,95		4557	366	772	343	732	354	752	352	750	97,85	82,67	91,72	93,45	94,79	88,06	209,79	203,56	623,14	276,74	205,39	619,29					656,85	656,85	3.32	3.25	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15193	10:39:04.013	1511862055979618															0	66		Fixation	210	355	753	14,38	281,70	103,95		4558	359	776	344	738	351	757	349	755	96,13	81,50	91,95	91,84	94,04	86,67	209,79	203,56	623,17	276,75	205,39	619,28					656,88	656,88	3.33	3.27	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15197	10:39:04.016	1511862055982957															0	66		Fixation	210	355	753	14,38	281,70	103,95		4559	363	786	347	729	355	757	353	755	97,03	78,99	92,83	94,29	94,93	86,64	209,79	203,56	623,17	276,76	205,39	619,30					656,89	656,89	3.32	3.25	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15200	10:39:04.020	1511862055986283															0	66		Fixation	210	355	753	14,38	281,70	103,95		4560	366	775	349	731	357	753	355	751	98,00	81,77	93,31	93,75	95,65	87,76	209,79	203,57	623,20	276,76	205,40	619,32					656,91	656,91	3.32	3.23	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15203	10:39:04.023	1511862055989624															0	66		Fixation	210	355	753	14,38	281,70	103,95		4561	365	777	351	731	358	754	356	752	97,57	81,35	93,96	93,72	95,76	87,53	209,79	203,57	623,19	276,77	205,40	619,32					656,90	656,90	3.33	3.23	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15207	10:39:04.026	1511862055992953															0	66		Fixation	210	355	753	14,38	281,70	103,95		4562	371	775	349	731	360	753	358	751	99,31	82,01	93,53	93,81	96,42	87,91	209,80	203,58	623,22	276,77	205,39	619,32					656,93	656,93	3.33	3.25	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15210	10:39:04.030	1511862055996294															0	66		Fixation	210	355	753	14,38	281,70	103,95		4563	365	777	348	738	356	757	354	755	97,66	81,39	93,19	91,77	95,42	86,58	209,80	203,58	623,23	276,78	205,40	619,34					656,94	656,94	3.34	3.27	0	0					base	base	base		
21-02-2018	3.4.8	IdeaReductionThesis 1	Participant10	P10	Alert	Alert	SQ10_Rec 01	28-11-2017	2195672	1920 x 1080	SQ10	I-VT filter		2	2	2260	1063									15213	10:39:04.033	1511862055999617															0	66		Fixation	210	355	753	14,38	281,70	103,95		4564	370	774	354	736	362	755	360	753	98,89	82,25	94,83	92,41	96,86	87,33	209,80	203,58	623,23	276,79	205,42	619,41					656,94	656,94	3.34	3.26	0	0					base	base	base		
